Jan 12 1998     11:11:08 pm     Elt: 000009 Seconds.  Real Time: 000010
ID: No spectrum identifier defined
Memory Size: 16384 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 001
   1,        0, 001
   2,        0, 001
   3,        0, 001
   4,        0, 001
   5,        0, 001
   6,        0, 001
   7,        0, 000
   8,        0, 000
   9,        0, 000
  10,        0, 000
  11,        0, 000
  12,        0, 000
  13,        5, 000
  14,        9, 000
  15,        3, 000
  16,        2, 000
  17,        3, 000
  18,        8, 000
  19,        2, 000
  20,        2, 000
  21,        7, 000
  22,        5, 000
  23,        5, 000
  24,        0, 000
  25,        4, 000
  26,        5, 000
  27,        1, 000
  28,        7, 000
  29,        4, 000
  30,        3, 000
  31,        4, 000
  32,        5, 000
  33,        5, 000
  34,        3, 000
  35,        8, 000
  36,        7, 000
  37,        3, 000
  38,        7, 000
  39,        4, 000
  40,        5, 000
  41,        3, 000
  42,        3, 000
  43,        7, 000
  44,        2, 000
  45,        5, 000
  46,       12, 000
  47,        6, 000
  48,       11, 000
  49,        9, 000
  50,       12, 000
  51,        6, 000
  52,       18, 000
  53,       15, 000
  54,       16, 000
  55,       16, 000
  56,       18, 000
  57,       14, 000
  58,       15, 000
  59,       15, 000
  60,       13, 000
  61,       15, 000
  62,        8, 000
  63,       12, 000
  64,        7, 000
  65,       11, 000
  66,        7, 000
  67,        8, 000
  68,        7, 000
  69,       10, 000
  70,        5, 000
  71,        4, 000
  72,        4, 000
  73,        3, 000
  74,        5, 000
  75,        7, 000
  76,        5, 000
  77,        5, 000
  78,       10, 000
  79,        6, 000
  80,        7, 000
  81,        2, 000
  82,        7, 000
  83,        5, 000
  84,        7, 000
  85,        5, 000
  86,        6, 000
  87,        6, 000
  88,        3, 000
  89,        2, 000
  90,        9, 000
  91,        9, 000
  92,        8, 000
  93,       10, 000
  94,        6, 000
  95,        4, 000
  96,        4, 000
  97,        6, 000
  98,        2, 000
  99,        6, 000
 100,        4, 000
 101,        6, 000
 102,        3, 000
 103,        8, 000
 104,        6, 000
 105,       11, 000
 106,        5, 000
 107,        5, 000
 108,        3, 000
 109,        6, 000
 110,        4, 000
 111,        5, 000
 112,        6, 000
 113,        6, 000
 114,        6, 000
 115,        7, 000
 116,        6, 000
 117,        7, 000
 118,        5, 000
 119,        4, 000
 120,        7, 000
 121,        8, 000
 122,       10, 000
 123,        5, 000
 124,        8, 000
 125,       10, 000
 126,       14, 000
 127,        5, 000
 128,        5, 000
 129,        4, 000
 130,        3, 000
 131,        6, 000
 132,       11, 000
 133,        4, 000
 134,        2, 000
 135,        8, 000
 136,       10, 000
 137,        7, 000
 138,       11, 000
 139,       11, 000
 140,        6, 000
 141,        2, 000
 142,        7, 000
 143,        6, 000
 144,        6, 000
 145,        2, 000
 146,        6, 000
 147,        3, 000
 148,        5, 000
 149,        4, 000
 150,        7, 000
 151,        4, 000
 152,        6, 000
 153,        4, 000
 154,        5, 000
 155,        8, 000
 156,        1, 000
 157,        2, 000
 158,        5, 000
 159,        8, 000
 160,        2, 000
 161,        6, 000
 162,        5, 000
 163,        1, 000
 164,        7, 000
 165,        0, 000
 166,        2, 000
 167,        3, 000
 168,        5, 000
 169,        2, 000
 170,        6, 000
 171,        3, 000
 172,        6, 000
 173,        5, 000
 174,        3, 000
 175,        5, 000
 176,        5, 000
 177,        3, 000
 178,       10, 000
 179,        4, 000
 180,        4, 000
 181,        8, 000
 182,        3, 000
 183,        4, 000
 184,        5, 000
 185,        6, 000
 186,        5, 000
 187,        1, 000
 188,        9, 000
 189,        1, 000
 190,        2, 000
 191,        7, 000
 192,        4, 000
 193,        5, 000
 194,        2, 000
 195,        2, 000
 196,        6, 000
 197,        4, 000
 198,        5, 000
 199,        5, 000
 200,        5, 000
 201,        5, 000
 202,       12, 000
 203,        6, 000
 204,        4, 000
 205,        3, 000
 206,        5, 000
 207,        9, 000
 208,        7, 000
 209,        7, 000
 210,        7, 000
 211,        5, 000
 212,        6, 000
 213,        4, 000
 214,        3, 000
 215,        6, 000
 216,        4, 000
 217,        3, 000
 218,        6, 000
 219,        2, 000
 220,        7, 000
 221,        7, 000
 222,        2, 000
 223,       10, 000
 224,        6, 000
