Jan 13 1998     00:06:43 am     Elt: 001513 Seconds.  Real Time: 001514
ID: No spectrum identifier defined
Memory Size: 16384 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 001
   1,        0, 001
   2,        0, 001
   3,        0, 001
   4,        0, 001
   5,        0, 001
   6,        0, 001
   7,        0, 000
   8,        0, 000
   9,        0, 000
  10,        0, 000
  11,        0, 000
  12,        0, 000
  13,       33, 000
  14,       38, 000
  15,       42, 000
  16,       38, 000
  17,       35, 000
  18,       28, 000
  19,       30, 000
  20,       22, 000
  21,       23, 000
  22,       26, 000
  23,       33, 000
  24,       26, 000
  25,       26, 000
  26,       28, 000
  27,       31, 000
  28,       43, 000
  29,       27, 000
  30,       45, 000
  31,       31, 000
  32,       28, 000
  33,       33, 000
  34,       28, 000
  35,       36, 000
  36,       33, 000
  37,       35, 000
  38,       52, 000
  39,       36, 000
  40,       46, 000
  41,       42, 000
  42,       40, 000
  43,       29, 000
  44,       45, 000
  45,       53, 000
  46,       47, 000
  47,       38, 000
  48,       53, 000
  49,       52, 000
  50,       47, 000
  51,       46, 000
  52,       53, 000
  53,       53, 000
  54,       65, 000
  55,       56, 000
  56,       58, 000
  57,       44, 000
  58,       50, 000
  59,       53, 000
  60,       44, 000
  61,       45, 000
  62,       51, 000
  63,       54, 000
  64,       55, 000
  65,       38, 000
  66,       50, 000
  67,       39, 000
  68,       54, 000
  69,       56, 000
  70,       65, 000
  71,       57, 000
  72,       67, 000
  73,       68, 000
  74,       77, 000
  75,       62, 000
  76,       82, 000
  77,       49, 000
  78,       77, 000
  79,       59, 000
  80,       65, 000
  81,       58, 000
  82,       74, 000
  83,       74, 000
  84,       76, 000
  85,       82, 000
  86,       69, 000
  87,       65, 000
  88,       81, 000
  89,       85, 000
  90,       95, 000
  91,       80, 000
  92,       86, 000
  93,       85, 000
  94,       93, 000
  95,      101, 000
  96,      107, 000
  97,      100, 000
  98,      108, 000
  99,      105, 000
 100,      124, 000
 101,      130, 000
 102,      116, 000
 103,      115, 000
 104,      133, 000
 105,      120, 000
 106,      151, 000
 107,      163, 000
 108,      158, 000
 109,      177, 000
 110,      160, 000
 111,      189, 000
 112,      192, 000
 113,      168, 000
 114,      205, 000
 115,      190, 000
 116,      226, 000
 117,      221, 000
 118,      209, 000
 119,      212, 000
 120,      224, 000
 121,      216, 000
 122,      231, 000
 123,      241, 000
 124,      213, 000
 125,      237, 000
 126,      182, 000
 127,      193, 000
 128,      201, 000
 129,      194, 000
 130,      210, 000
 131,      195, 000
 132,      178, 000
 133,      184, 000
 134,      176, 000
 135,      194, 000
 136,      186, 000
 137,      173, 000
 138,      167, 000
 139,      177, 000
 140,      174, 000
 141,      176, 000
 142,      177, 000
 143,      170, 000
 144,      157, 000
 145,      160, 000
 146,      147, 000
 147,      143, 000
 148,      146, 000
 149,      157, 000
 150,      162, 000
 151,      169, 000
 152,      141, 000
 153,      148, 000
 154,      147, 000
 155,      152, 000
 156,      151, 000
 157,      148, 000
 158,      157, 000
 159,      146, 000
 160,      126, 000
 161,      160, 000
 162,      144, 000
 163,      153, 000
 164,      124, 000
 165,      158, 000
 166,      153, 000
 167,      132, 000
 168,      135, 000
 169,      144, 000
 170,      161, 000
 171,      144, 000
 172,      133, 000
 173,      142, 000
 174,      149, 000
 175,      141, 000
 176,      130, 000
 177,      138, 000
 178,      153, 000
 179,      126, 000
 180,      138, 000
 181,      129, 000
 182,      137, 000
 183,      148, 000
 184,      139, 000
 185,      149, 000
 186,      133, 000
 187,      149, 000
 188,      152, 000
 189,      155, 000
 190,      148, 000
 191,      164, 000
 192,      151, 000
 193,      147, 000
 194,      157, 000
 195,      135, 000
 196,      137, 000
 197,      134, 000
 198,      141, 000
 199,      138, 000
 200,      145, 000
 201,      136, 000
 202,      142, 000
 203,      118, 000
 204,      119, 000
 205,      153, 000
 206,      139, 000
 207,      132, 000
 208,      111, 000
 209,      157, 000
 210,      143, 000
 211,      125, 000
 212,      128, 000
 213,      128, 000
 214,      134, 000
 215,      116, 000
 216,      127, 000
 217,      139, 000
 218,      119, 000
 219,      133, 000
 220,      138, 000
 221,      109, 000
 222,      149, 000
 223,      138, 000
 224,      123, 000
