Jan 15 1998      8:26:22 pm     Elt: 000009 Seconds.  Real Time: 000010
ID: No spectrum identifier defined
Memory Size: 16384 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        0, 000
  10,        0, 000
  11,        0, 000
  12,        0, 000
  13,        9, 000
  14,       12, 000
  15,        8, 000
  16,        8, 000
  17,        9, 000
  18,       10, 000
  19,        9, 000
  20,       17, 000
  21,        6, 000
  22,        7, 000
  23,        7, 000
  24,        9, 000
  25,        4, 000
  26,        8, 000
  27,        7, 000
  28,        6, 000
  29,       12, 000
  30,        6, 000
  31,        7, 000
  32,       11, 000
  33,        5, 000
  34,        3, 000
  35,        9, 000
  36,        2, 000
  37,        8, 000
  38,        8, 000
  39,        8, 000
  40,        9, 000
  41,        8, 000
  42,        9, 000
  43,       12, 000
  44,        9, 000
  45,        7, 000
  46,       13, 000
  47,       11, 000
  48,       15, 000
  49,       28, 000
  50,       14, 000
  51,       28, 000
  52,       27, 000
  53,       26, 000
  54,       32, 000
  55,       46, 000
  56,       44, 000
  57,       49, 000
  58,       38, 000
  59,       35, 000
  60,       31, 000
  61,       22, 000
  62,       29, 000
  63,       23, 000
  64,       30, 000
  65,       19, 000
  66,       12, 000
  67,       13, 000
  68,       16, 000
  69,       11, 000
  70,       13, 000
  71,       12, 000
  72,       12, 000
  73,       10, 000
  74,        9, 000
  75,        9, 000
  76,       13, 000
  77,        8, 000
  78,        7, 000
  79,       14, 000
  80,        9, 000
  81,        9, 000
  82,       11, 000
  83,       11, 000
  84,        6, 000
  85,        4, 000
  86,        8, 000
  87,        6, 000
  88,       13, 000
  89,        8, 000
  90,       12, 000
  91,        8, 000
  92,       12, 000
  93,       10, 000
  94,        7, 000
  95,        7, 000
  96,        9, 000
  97,        7, 000
  98,        6, 000
  99,       12, 000
 100,        6, 000
 101,       11, 000
 102,       15, 000
 103,       14, 000
 104,       13, 000
 105,       13, 000
 106,       12, 000
 107,        5, 000
 108,       10, 000
 109,        9, 000
 110,       15, 000
 111,       14, 000
 112,       11, 000
 113,        5, 000
 114,       13, 000
 115,       13, 000
 116,       10, 000
 117,       13, 000
 118,       11, 000
 119,       11, 000
 120,       13, 000
 121,       14, 000
 122,       15, 000
 123,        7, 000
 124,       18, 000
 125,       11, 000
 126,       10, 000
 127,       12, 000
 128,        9, 000
 129,       13, 000
 130,       11, 000
 131,       17, 000
 132,        8, 000
 133,        8, 000
 134,       14, 000
 135,       12, 000
 136,        7, 000
 137,        8, 000
 138,       11, 000
 139,       15, 000
 140,        7, 000
 141,        9, 000
 142,        8, 000
 143,        8, 000
 144,       10, 000
 145,        6, 000
 146,       13, 000
 147,        6, 000
 148,       12, 000
 149,        6, 000
 150,       14, 000
 151,       11, 000
 152,        7, 000
 153,        8, 000
 154,        7, 000
 155,        7, 000
 156,       11, 000
 157,        8, 000
 158,        7, 000
 159,        8, 000
 160,        7, 000
 161,        9, 000
 162,        6, 000
 163,       16, 000
 164,       16, 000
 165,       14, 000
 166,       12, 000
 167,       10, 000
 168,       10, 000
 169,       14, 000
 170,       16, 000
 171,        7, 000
 172,       11, 000
 173,        4, 000
 174,        7, 000
 175,       10, 000
 176,        9, 000
 177,       10, 000
 178,        7, 000
 179,       15, 000
 180,       13, 000
 181,        8, 000
 182,       19, 000
 183,        5, 000
 184,       15, 000
 185,        7, 000
 186,        8, 000
 187,        9, 000
 188,        3, 000
 189,        6, 000
 190,       10, 000
 191,        8, 000
 192,       14, 000
 193,        8, 000
 194,        8, 000
 195,        6, 000
 196,       12, 000
 197,        8, 000
 198,        7, 000
 199,        7, 000
 200,       15, 000
 201,        9, 000
 202,       10, 000
 203,       11, 000
 204,       13, 000
 205,        7, 000
 206,        7, 000
 207,       11, 000
 208,        7, 000
 209,       17, 000
 210,       11, 000
 211,       14, 000
 212,        9, 000
 213,        9, 000
 214,        9, 000
 215,       15, 000
 216,        6, 000
 217,       12, 000
 218,       14, 000
 219,       11, 000
 220,        9, 000
 221,       14, 000
 222,        9, 000
 223,       10, 000
 224,       11, 000
 225,       12, 000
 226,        9, 000
 227,        6, 000
 228,       12, 000
 229,       13, 000
 230,        8, 000
 231,        9, 000
 232,        9, 000
 233,        9, 000
 234,        8, 000
 235,        9, 000
 236,       16, 000
 237,        7, 000
 238,       18, 000
 239,        9, 000
 240,        6, 000
 241,        7, 000
 242,        2, 000
 243,       17, 000
 244,        7, 000
 245,       10, 000
 246,        9, 000
 247,       13, 000
 248,        8, 000
 249,       15, 000
 250,       13, 000
 251,       13, 000
 252,       10, 000
 253,       11, 000
 254,        9, 000
 255,       17, 000
 256,       17, 000
 257,       10, 000
 258,       10, 000
 259,       12, 000
 260,       14, 000
 261,        9, 000
 262,       15, 000
 263,       16, 000
 264,       12, 000
 265,        9, 000
 266,       13, 000
 267,       14, 000
 268,       13, 000
 269,       10, 000
 270,        8, 000
 271,       11, 000
 272,        8, 000
 273,       11, 000
 274,       10, 000
 275,       12, 000
 276,        4, 000
 277,        9, 000
 278,       16, 000
 279,       12, 000
 280,       13, 000
 281,        8, 000
 282,       14, 000
 283,       13, 000
 284,       21, 000
 285,       11, 000
 286,       13, 000
 287,       11, 000
 288,       16, 000
 289,       10, 000
 290,       25, 000
 291,       13, 000
 292,        8, 000
 293,       20, 000
 294,       12, 000
 295,       16, 000
 296,       17, 000
 297,       13, 000
 298,       19, 000
 299,       17, 000
 300,        9, 000
 301,       15, 000
 302,       20, 000
 303,       15, 000
 304,       13, 000
 305,       19, 000
 306,       12, 000
 307,       16, 000
 308,       10, 000
 309,       11, 000
 310,       15, 000
 311,       11, 000
 312,       14, 000
 313,        8, 000
 314,       14, 000
 315,       11, 000
 316,        5, 000
 317,       18, 000
 318,        7, 000
 319,       13, 000
 320,        9, 000
 321,       19, 000
 322,       16, 000
 323,       15, 000
 324,        9, 000
 325,       16, 000
 326,        7, 000
 327,       14, 000
 328,        9, 000
 329,        8, 000
 330,        7, 000
 331,        8, 000
 332,       17, 000
 333,       10, 000
 334,       10, 000
 335,       11, 000
 336,       15, 000
 337,       13, 000
 338,       20, 000
 339,       10, 000
 340,       10, 000
 341,        4, 000
 342,       10, 000
 343,       16, 000
 344,       15, 000
 345,        6, 000
 346,       10, 000
 347,        9, 000
 348,       12, 000
 349,       10, 000
 350,       11, 000
 351,        9, 000
 352,       14, 000
 353,       16, 000
 354,        7, 000
 355,       15, 000
 356,        7, 000
 357,       12, 000
 358,        6, 000
 359,       13, 000
 360,       11, 000
 361,       12, 000
 362,       12, 000
 363,        9, 000
 364,       14, 000
 365,       11, 000
 366,       10, 000
 367,       12, 000
 368,        7, 000
 369,        6, 000
 370,       16, 000
 371,       13, 000
 372,       10, 000
 373,       12, 000
 374,        8, 000
 375,        9, 000
 376,       10, 000
 377,        5, 000
 378,        9, 000
 379,       13, 000
 380,        8, 000
 381,        9, 000
 382,       11, 000
 383,       15, 000
 384,       12, 000
 385,       12, 000
 386,       15, 000
 387,        7, 000
 388,       17, 000
 389,        9, 000
 390,       13, 000
 391,       13, 000
 392,        9, 000
 393,        9, 000
 394,       14, 000
 395,       11, 000
 396,       15, 000
 397,       12, 000
 398,        8, 000
 399,        7, 000
 400,       13, 000
 401,       14, 000
 402,        8, 000
 403,        8, 000
 404,       15, 000
 405,       12, 000
 406,        9, 000
 407,       10, 000
 408,       10, 000
 409,        7, 000
 410,       11, 000
 411,       12, 000
 412,        7, 000
 413,       14, 000
 414,       10, 000
 415,        7, 000
 416,       12, 000
 417,       16, 000
 418,        8, 000
 419,       10, 000
 420,        5, 000
 421,        6, 000
 422,        8, 000
 423,        5, 000
 424,        9, 000
 425,       12, 000
 426,       16, 000
 427,        8, 000
 428,        5, 000
 429,       12, 000
 430,       17, 000
 431,        4, 000
 432,        8, 000
 433,       12, 000
 434,        6, 000
 435,       10, 000
 436,       15, 000
 437,        9, 000
 438,       12, 000
 439,       12, 000
 440,        8, 000
 441,       11, 000
 442,        8, 000
 443,       10, 000
 444,        7, 000
 445,       12, 000
 446,       13, 000
 447,       15, 000
 448,       12, 000
 449,       10, 000
 450,       10, 000
 451,       12, 000
 452,        9, 000
 453,        5, 000
 454,       12, 000
 455,       12, 000
 456,        4, 000
 457,        7, 000
 458,       13, 000
 459,       10, 000
 460,       10, 000
 461,       12, 000
 462,       10, 000
