0	0	0	0
1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
7	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	2	0	1.4142135624
14	5	0	2.2360679775
15	2	0	1.4142135624
16	7	0	2.6457513111
17	2	0	1.4142135624
18	4	0	2
19	1	0	1
20	6	0	2.4494897428
21	4	0	2
22	8	0	2.8284271247
23	8	0	2.8284271247
24	3	0	1.7320508076
25	3	0	1.7320508076
26	6	0	2.4494897428
27	5	0	2.2360679775
28	8	0	2.8284271247
29	3	0	1.7320508076
30	0	0	0
31	2	0	1.4142135624
32	5	0	2.2360679775
33	7	0	2.6457513111
34	6	0	2.4494897428
35	7	0	2.6457513111
36	4	0	2
37	5	0	2.2360679775
38	4	0	2
39	3	0	1.7320508076
40	6	0	2.4494897428
41	4	0	2
42	8	0	2.8284271247
43	5	0	2.2360679775
44	12	0	3.4641016151
45	1	0	1
46	6	0	2.4494897428
47	5	0	2.2360679775
48	7	0	2.6457513111
49	7	0	2.6457513111
50	13	0	3.6055512755
51	2	0	1.4142135624
52	5	0	2.2360679775
53	2	0	1.4142135624
54	9	0	3
55	10	0	3.1622776602
56	9	0	3
57	5	0	2.2360679775
58	5	0	2.2360679775
59	2	0	1.4142135624
60	3	0	1.7320508076
61	5	0	2.2360679775
62	5	0	2.2360679775
63	4	0	2
64	8	0	2.8284271247
65	14	0	3.7416573868
66	5	0	2.2360679775
67	5	0	2.2360679775
68	6	0	2.4494897428
69	11	0	3.3166247904
70	4	0	2
71	7	0	2.6457513111
72	7	0	2.6457513111
73	10	0	3.1622776602
74	5	0	2.2360679775
75	7	0	2.6457513111
76	13	0	3.6055512755
77	7	0	2.6457513111
78	9	0	3
79	7	0	2.6457513111
80	4	0	2
81	11	0	3.3166247904
82	5	0	2.2360679775
83	8	0	2.8284271247
84	4	0	2
85	8	0	2.8284271247
86	6	0	2.4494897428
87	5	0	2.2360679775
88	11	0	3.3166247904
89	7	0	2.6457513111
90	8	0	2.8284271247
91	11	0	3.3166247904
92	7	0	2.6457513111
93	11	0	3.3166247904
94	13	0	3.6055512755
95	8	0	2.8284271247
96	6	0	2.4494897428
97	6	0	2.4494897428
98	3	0	1.7320508076
99	6	0	2.4494897428
100	5	0	2.2360679775
101	10	0	3.1622776602
102	7	0	2.6457513111
103	4	0	2
104	6	0	2.4494897428
105	8	0	2.8284271247
106	5	0	2.2360679775
107	14	0	3.7416573868
108	3	0	1.7320508076
109	6	0	2.4494897428
110	6	0	2.4494897428
111	6	0	2.4494897428
112	5	0	2.2360679775
113	11	0	3.3166247904
114	11	0	3.3166247904
115	11	0	3.3166247904
116	12	0	3.4641016151
117	7	0	2.6457513111
118	6	0	2.4494897428
119	9	0	3
120	11	0	3.3166247904
121	12	0	3.4641016151
122	9	0	3
123	8	0	2.8284271247
124	9	0	3
125	7	0	2.6457513111
126	15	0	3.8729833462
127	10	0	3.1622776602
128	16	0	4
129	12	0	3.4641016151
130	9	0	3
131	4	0	2
132	7	0	2.6457513111
133	8	0	2.8284271247
134	13	0	3.6055512755
135	6	0	2.4494897428
136	10	0	3.1622776602
137	11	0	3.3166247904
138	6	0	2.4494897428
139	17	0	4.1231056256
140	12	0	3.4641016151
141	14	0	3.7416573868
142	6	0	2.4494897428
143	7	0	2.6457513111
144	7	0	2.6457513111
145	7	0	2.6457513111
146	6	0	2.4494897428
147	9	0	3
148	9	0	3
149	7	0	2.6457513111
150	6	0	2.4494897428
151	7	0	2.6457513111
152	8	0	2.8284271247
153	4	0	2
154	10	0	3.1622776602
155	7	0	2.6457513111
156	9	0	3
157	8	0	2.8284271247
158	4	0	2
159	7	0	2.6457513111
