0	0	0	0
1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
7	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	1	0	1
14	4	0	2
15	2	0	1.4142135624
16	1	0	1
17	0	0	0
18	2	0	1.4142135624
19	3	0	1.7320508076
20	3	0	1.7320508076
21	4	0	2
22	2	0	1.4142135624
23	2	0	1.4142135624
24	2	0	1.4142135624
25	4	0	2
26	4	0	2
27	3	0	1.7320508076
28	0	0	0
29	1	0	1
30	6	0	2.4494897428
31	4	0	2
32	0	0	0
33	6	0	2.4494897428
34	2	0	1.4142135624
35	5	0	2.2360679775
36	4	0	2
37	1	0	1
38	4	0	2
39	3	0	1.7320508076
40	5	0	2.2360679775
41	5	0	2.2360679775
42	6	0	2.4494897428
43	3	0	1.7320508076
44	3	0	1.7320508076
45	2	0	1.4142135624
46	3	0	1.7320508076
47	6	0	2.4494897428
48	1	0	1
49	3	0	1.7320508076
50	5	0	2.2360679775
51	3	0	1.7320508076
52	1	0	1
53	9	0	3
54	2	0	1.4142135624
55	5	0	2.2360679775
56	6	0	2.4494897428
57	3	0	1.7320508076
58	4	0	2
59	2	0	1.4142135624
60	5	0	2.2360679775
61	5	0	2.2360679775
62	6	0	2.4494897428
63	7	0	2.6457513111
64	2	0	1.4142135624
65	3	0	1.7320508076
66	4	0	2
67	1	0	1
68	3	0	1.7320508076
69	1	0	1
70	2	0	1.4142135624
71	3	0	1.7320508076
72	2	0	1.4142135624
73	3	0	1.7320508076
74	5	0	2.2360679775
75	3	0	1.7320508076
76	3	0	1.7320508076
77	7	0	2.6457513111
78	4	0	2
79	5	0	2.2360679775
80	5	0	2.2360679775
81	4	0	2
82	4	0	2
83	2	0	1.4142135624
84	2	0	1.4142135624
85	5	0	2.2360679775
86	5	0	2.2360679775
87	11	0	3.3166247904
88	3	0	1.7320508076
89	5	0	2.2360679775
90	5	0	2.2360679775
91	8	0	2.8284271247
92	7	0	2.6457513111
93	5	0	2.2360679775
94	6	0	2.4494897428
95	4	0	2
96	4	0	2
97	3	0	1.7320508076
98	2	0	1.4142135624
99	7	0	2.6457513111
100	4	0	2
101	5	0	2.2360679775
102	5	0	2.2360679775
103	7	0	2.6457513111
104	3	0	1.7320508076
105	9	0	3
106	3	0	1.7320508076
107	3	0	1.7320508076
108	3	0	1.7320508076
109	3	0	1.7320508076
110	4	0	2
111	7	0	2.6457513111
112	6	0	2.4494897428
113	10	0	3.1622776602
114	6	0	2.4494897428
115	10	0	3.1622776602
116	5	0	2.2360679775
117	4	0	2
118	9	0	3
119	12	0	3.4641016151
120	7	0	2.6457513111
121	3	0	1.7320508076
122	7	0	2.6457513111
123	6	0	2.4494897428
124	3	0	1.7320508076
125	6	0	2.4494897428
126	5	0	2.2360679775
127	6	0	2.4494897428
128	6	0	2.4494897428
129	6	0	2.4494897428
130	7	0	2.6457513111
131	9	0	3
132	6	0	2.4494897428
133	3	0	1.7320508076
134	6	0	2.4494897428
135	6	0	2.4494897428
136	9	0	3
137	4	0	2
138	5	0	2.2360679775
139	6	0	2.4494897428
140	2	0	1.4142135624
141	2	0	1.4142135624
142	8	0	2.8284271247
143	2	0	1.4142135624
144	2	0	1.4142135624
145	6	0	2.4494897428
146	7	0	2.6457513111
147	7	0	2.6457513111
148	4	0	2
149	5	0	2.2360679775
150	6	0	2.4494897428
151	4	0	2
152	5	0	2.2360679775
153	3	0	1.7320508076
154	3	0	1.7320508076
155	4	0	2
156	10	0	3.1622776602
157	5	0	2.2360679775
158	4	0	2
159	4	0	2
160	2	0	1.4142135624
161	8	0	2.8284271247
162	4	0	2
163	3	0	1.7320508076
164	4	0	2
