0	0	0	0
1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
7	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	11	0	3.3166247904
14	16	0	4
15	14	0	3.7416573868
16	13	0	3.6055512755
17	8	0	2.8284271247
18	8	0	2.8284271247
19	15	0	3.8729833462
20	11	0	3.3166247904
21	5	0	2.2360679775
22	8	0	2.8284271247
23	8	0	2.8284271247
24	12	0	3.4641016151
25	6	0	2.4494897428
26	11	0	3.3166247904
27	6	0	2.4494897428
28	13	0	3.6055512755
29	4	0	2
30	11	0	3.3166247904
31	8	0	2.8284271247
32	13	0	3.6055512755
33	18	0	4.2426406871
34	10	0	3.1622776602
35	10	0	3.1622776602
36	13	0	3.6055512755
37	6	0	2.4494897428
38	12	0	3.4641016151
39	4	0	2
40	6	0	2.4494897428
41	18	0	4.2426406871
42	8	0	2.8284271247
43	11	0	3.3166247904
44	12	0	3.4641016151
45	9	0	3
46	13	0	3.6055512755
47	12	0	3.4641016151
48	16	0	4
49	11	0	3.3166247904
50	11	0	3.3166247904
51	14	0	3.7416573868
52	9	0	3
53	13	0	3.6055512755
54	16	0	4
55	17	0	4.1231056256
56	11	0	3.3166247904
57	10	0	3.1622776602
58	6	0	2.4494897428
59	10	0	3.1622776602
60	14	0	3.7416573868
61	16	0	4
62	13	0	3.6055512755
63	16	0	4
64	10	0	3.1622776602
65	13	0	3.6055512755
66	13	0	3.6055512755
67	18	0	4.2426406871
68	14	0	3.7416573868
69	17	0	4.1231056256
70	13	0	3.6055512755
71	11	0	3.3166247904
72	15	0	3.8729833462
73	15	0	3.8729833462
74	24	0	4.8989794856
75	18	0	4.2426406871
76	17	0	4.1231056256
77	21	0	4.582575695
78	13	0	3.6055512755
79	22	0	4.6904157598
80	12	0	3.4641016151
81	24	0	4.8989794856
82	14	0	3.7416573868
83	15	0	3.8729833462
84	16	0	4
85	16	0	4
86	23	0	4.7958315233
87	15	0	3.8729833462
88	15	0	3.8729833462
89	22	0	4.6904157598
90	25	0	5
91	22	0	4.6904157598
92	19	0	4.3588989435
93	18	0	4.2426406871
94	17	0	4.1231056256
95	28	0	5.2915026221
96	19	0	4.3588989435
97	16	0	4
98	21	0	4.582575695
99	32	0	5.6568542495
100	20	0	4.472135955
101	31	0	5.5677643628
102	30	0	5.4772255751
103	27	0	5.1961524227
104	18	0	4.2426406871
105	32	0	5.6568542495
106	21	0	4.582575695
107	43	0	6.5574385243
108	35	0	5.9160797831
109	27	0	5.1961524227
110	38	0	6.164414003
111	34	0	5.8309518948
112	41	0	6.4031242374
113	36	0	6
114	46	0	6.7823299831
115	48	0	6.9282032303
116	61	0	7.8102496759
117	50	0	7.0710678119
118	43	0	6.5574385243
119	56	0	7.4833147735
120	45	0	6.7082039325
121	58	0	7.6157731059
122	49	0	7
123	51	0	7.1414284285
124	48	0	6.9282032303
125	34	0	5.8309518948
126	51	0	7.1414284285
127	39	0	6.2449979984
128	42	0	6.4807406984
129	51	0	7.1414284285
130	39	0	6.2449979984
131	40	0	6.3245553203
132	44	0	6.6332495807
133	51	0	7.1414284285
134	46	0	6.7823299831
135	40	0	6.3245553203
136	42	0	6.4807406984
137	33	0	5.7445626465
138	35	0	5.9160797831
139	47	0	6.8556546004
140	38	0	6.164414003
141	38	0	6.164414003
142	25	0	5
143	39	0	6.2449979984
144	38	0	6.164414003
145	30	0	5.4772255751
146	24	0	4.8989794856
147	36	0	6
148	34	0	5.8309518948
149	31	0	5.5677643628
150	34	0	5.8309518948
151	35	0	5.9160797831
152	38	0	6.164414003
153	29	0	5.3851648071
154	33	0	5.7445626465
155	27	0	5.1961524227
156	36	0	6
