#0.2872075169	22.95
#0.3681576423	22.01
#0.4531528717	21.17
#0.5412134004	20.41
#0.6316307365	19.72
#
#
0	28.26
0.0025486442	28.19
0.0101197943	27.99
0.0224996626	27.67
0.0393638433	27.25
0.0603153683	26.76
0.0849232837	26.23
0.112754992	25.66
0.1433992971	25.09
0.1764801888	24.53
0.2116631304	23.98
0.2872075169	22.95
0.3681576423	22.01
0.4531528717	21.17
0.5412134004	20.41
0.6316307365	19.72
0.7238872985	19.1
0.8176	18.54
